id,message,story,status,time,type,link,name,shares
1645368438926792_802220019908309,該知足了,,mobile_status_update,2016-05-04T03:29:20+0000,video,https://www.facebook.com/ETtodaySHARE/videos/1108522875871308/,ETtoday分享雲,0
1645368438926792_801246553338989,,,mobile_status_update,2016-05-02T02:06:16+0000,video,https://www.facebook.com/positive.energy.information/videos/1042220365858742/,正能量,0
1645368438926792_801225386674439,樂觀 與 鬥志 是面對困難最好的處方籤,,mobile_status_update,2016-05-02T01:30:02+0000,video,https://www.facebook.com/xibao.tw/videos/260623214286605/,嘻報,0
1645368438926792_799565550173756,,,mobile_status_update,2016-04-28T16:02:42+0000,link,http://www.starword.com.tw/8184/【雙魚座】在乎情人和自己之間的默契，希望雙方.html,雙魚座 02/19~03/20,0
1645368438926792_792364080893903,Makerbar 雙聲道喇叭快閃老大太狂啦 60分！！！,,added_video,2016-04-14T05:32:49+0000,video,https://www.facebook.com/1645368438926792/videos/792363584227286,,0
1645368438926792_792328184230826,大螢幕直播老大的終場 #狂一下#makerbar 藍芽測試,,added_photos,2016-04-14T03:54:30+0000,photo,https://www.facebook.com/photo.php?fbid=792327997564178&set=a.180030608793923&type=3,,0
1645368438926792_791288004334844,,,added_photos,2016-04-12T05:53:25+0000,photo,https://www.facebook.com/photo.php?fbid=791287987668179&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_790501034413541,雖說領養代替購買但真的不要因為ㄧ時的可愛而帶他們回家不然等到悲劇發生了 是後悔都來不及的??,,shared_story,2016-04-10T16:36:26+0000,link,http://ww.happies.news/cat74/node941588,狗狗被主人丟棄3次！最後一次，它發瘋般的舉動，讓所有人心碎了,0
1645368438926792_789878867809091,,,shared_story,2016-04-09T10:52:07+0000,link,http://www.appledaily.com.tw/realtimenews/article/strange/20160409/835051/,台語版《灌籃高手》超神　「想做你小孩的阿爸」,0
1645368438926792_782138038583174,,,mobile_status_update,2016-03-28T13:06:00+0000,video,https://www.facebook.com/361216367505/videos/10154638454717506/,廖人帥,0
1645368438926792_780009678796010,我在靜宜makerbar 打卡送多摩君,,added_photos,2016-03-26T02:34:06+0000,photo,https://www.facebook.com/photo.php?fbid=780009622129349&set=a.180030608793923&type=3,,0
1645368438926792_776726552457656,不要把自己鎖在情緒裡 去理清自己的思緒掉進坑裡 死也要爬出來然後在重新定位自己如果現在只有20分 那就拼命去追剩下的80分,,mobile_status_update,2016-03-22T13:23:20+0000,status,,,0
1645368438926792_771403186323326,也過了20歲這個分水嶺了 凡事都應該以更加成熟的目光去看待很謝謝靜宜maker bar提供我這個機會去突破自己 讓我這個在面對人群就會發軟的人嘗試去接觸人群 去為大家解說每一樣他們想了解的事物 而藉由這次的歷練我會不斷的力爭上游 而不會浪費在大學的四年 去學習更多技術 去面對更多大場合 記得我二姊跟我說過別去害怕挑戰困難 跌倒了就在站起來 我會一直一直繼續努力 讓大家看到我不是一個沒再成長的孩子 而是持續在進步的學習者,,added_photos,2016-03-14T15:06:57+0000,photo,https://www.facebook.com/photo.php?fbid=771399466323698&set=a.161326523997665&type=3,,0
1645368438926792_768492486614396,或許 可以來看我～,,mobile_status_update,2016-03-09T13:05:13+0000,video,https://www.facebook.com/PUMELON/videos/1027664323956551/,PU MELON 靜宜大學創客教育學習組織,0
1645368438926792_768025139994464,,,mobile_status_update,2016-03-08T12:44:43+0000,photo,https://www.facebook.com/vsmediataiwan/photos/a.846274485420266/984592411588472/?type=3,VS MEDIA,0
1645368438926792_762760337187611,因為它(太陽的後裔) 工作差點遲到 ~虐心劇 大推,,added_photos,2016-02-26T14:13:11+0000,photo,https://www.facebook.com/photo.php?fbid=762759483854363&set=a.161326523997665&type=3,,0
1645368438926792_750940781702900,,,added_photos,2016-02-01T11:30:05+0000,photo,https://www.facebook.com/photo.php?fbid=750940768369568&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_744240672372911,雖然我是微不足道的小人物 但我能做到檢舉這被逼迫的無理道歉影片#standbyyu,,added_photos,2016-01-16T07:32:26+0000,photo,https://www.facebook.com/photo.php?fbid=744240555706256&set=a.180030608793923&type=3,,0
1645368438926792_743975702399408,,,added_photos,2016-01-15T15:52:48+0000,photo,https://www.facebook.com/photo.php?fbid=743975679066077&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_741829672614011,,,added_photos,2016-01-10T15:54:34+0000,photo,https://www.facebook.com/photo.php?fbid=741829575947354&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_716681465128832,表面所看到的不一定是真的走錯了腳步只要回頭就有機會從來看完這齣 [七號房的禮物] 有了很深的感觸!我會更加珍惜身邊對我好的每個人並努力的去幫助我力所能及的人,,added_photos,2015-11-01T14:57:38+0000,photo,https://www.facebook.com/photo.php?fbid=716680421795603&set=a.161326523997665&type=3,,0
1645368438926792_712484422215203,,,added_photos,2015-10-18T14:25:14+0000,photo,https://www.facebook.com/photo.php?fbid=712484415548537&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_708778115919167,,,shared_story,2015-10-08T01:13:50+0000,link,http://www.ettoday.net/news/20151007/576143.htm?from=fb_et_news,黃金學會各種指令討好人　志工淚崩：為什麼牠會在這裡,0
1645368438926792_706017039528608,,,shared_story,2015-09-29T04:23:18+0000,link,http://www.hkwall.com/04eb47352c56eb4.php?tid=243549,「索隆」兩年後的實力甚至比「四檔」還強，原來他的左眼是...,0
1645368438926792_705027082960937,,,shared_story,2015-09-25T16:44:55+0000,link,http://www.appledaily.com.tw/realtimenews/article/life/20150925/699215,超催淚！2天感動600萬人次　看完都哭了,0
1645368438926792_702454706551508,,,shared_story,2015-09-19T16:47:13+0000,link,https://youtu.be/-hTdH8843yc,香港官方《中國好聲音》第四季 ||李幸倪 Gin Lee 張暘《紅塵客棧》,0
1645368438926792_700887543374891,,,added_photos,2015-09-16T15:26:05+0000,photo,https://www.facebook.com/photo.php?fbid=700887473374898&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_698532490277063,轉眼匆匆啊!整理資料夾看到國三的畢旅舊照才發現四年過了好吧! 真的還是路人甲~~,,added_photos,2015-09-11T15:00:29+0000,photo,https://www.facebook.com/photo.php?fbid=698531633610482&set=a.161326523997665&type=3,,0
1645368438926792_692249284238717,,,added_photos,2015-08-27T13:30:25+0000,photo,https://www.facebook.com/photo.php?fbid=692249267572052&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_691893217607657,琉球鄉 夕陽 背影 最左邊,,added_photos,2015-08-26T14:31:53+0000,photo,https://www.facebook.com/photo.php?fbid=691893217607657&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_689818317815147,大推 ！超虐心,,added_photos,2015-08-21T16:34:49+0000,photo,https://www.facebook.com/photo.php?fbid=689814661148846&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_673847212745591,乾...覺得自己像30歲的老爹不過超好看der~保證流淚深夜韓劇推薦-美女的誕生,,added_photos,2015-07-12T16:47:11+0000,photo,https://www.facebook.com/photo.php?fbid=673846736078972&set=a.161326523997665&type=3,,0
1645368438926792_670413586422287,8：22分  一個人的深度旅行嗨！  高雄忘卻一切煩惱的moment,,added_photos,2015-07-04T12:22:33+0000,photo,https://www.facebook.com/photo.php?fbid=670413553088957&set=a.180030608793923&type=3,,0
1645368438926792_666094986854147,,,added_photos,2015-06-26T16:29:47+0000,photo,https://www.facebook.com/photo.php?fbid=666094953520817&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_661925520604427,緣份這本書 翻的不經意 會錯過 讀的太仔細 會淚留看著鳳凰花 淺淺的一笑喵,,added_photos,2015-06-16T10:33:03+0000,photo,https://www.facebook.com/photo.php?fbid=661925520604427&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_660599154070397,,,shared_story,2015-06-13T12:33:45+0000,video,https://www.youtube.com/watch?v=4XpATC0I1T0&feature=youtu.be,【BTOBHK中字】星材Joy 我們結婚了 下周預告,1
1645368438926792_656815974448715,冒著被曬成人乾的危險從下午2點跑到台灣美術館參觀~嘴上說要去做通識作業結果根本是出去郊遊的......三個吃貨怒衝到東海塞食物還吃到了隱藏版美食-巷弄裡的牛排(芭蕉船牛排)光這樣是沒辦法讓吃貨們投降的!! 又回來靜宜夜市衝一波~結果被兩個假初學者電的超慘......騙我說不會套圈圈 要我教 結果兩人套了五瓶飲料 我一瓶都沒...... 安慰的是還被施捨了一瓶可樂 哈哈哈外出完成通識作業 順便帶單眼當了一回專職外拍~~,,added_photos,2015-06-04T12:52:15+0000,photo,https://www.facebook.com/photo.php?fbid=656812177782428&set=a.161326523997665&type=3,,0
1645368438926792_656175021179477,只要我們少了一點冷漠.......,,shared_story,2015-06-02T16:03:05+0000,link,http://shareonion.com/articles/11071,這個令人看了心痛皮肉分離的黃金獵犬，最難過的是牠看到人類卻還是賣力地搖尾巴！,0
1645368438926792_656077021189277,英檢沒過的悲劇。。。要來輔導。。。發誓要好好    （烙應易）,,mobile_status_update,2015-06-02T09:56:53+0000,status,,,0
1645368438926792_655670301229949,媽媽說 在失落的時候 別忘記抬頭 看滿天星空 半夜看這害我都哭了,,shared_story,2015-06-01T16:47:50+0000,link,,媽媽和麥當勞一起進行的秘密計畫…,0
1645368438926792_655565834573729,,,mobile_status_update,2015-06-01T10:25:04+0000,video,https://www.facebook.com/RunningManTW/videos/844891258935580/,Running Man 台灣總站,0
1645368438926792_649877251809254,乾……這心情的起伏！只能用從外太空跑到行天空來形容一次滿足見到綜藝鬼才的慾望本人真的比電視好笑多了 最值回排了兩小時的隊的就是 哇靠！那助理也太帥,,added_photos,2015-05-21T13:42:07+0000,photo,https://www.facebook.com/photo.php?fbid=649877251809254&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_649513838512262,這是連假的節奏!,,shared_story,2015-05-20T11:18:25+0000,link,http://www.appledaily.com.tw/realtimenews/article/new/20150520/613860/?utm_source=FB&utm_medium=MWeb_Share&utm_campaign=http%3A%2F%2Fwww.appledaily.com.tw%2Frealtimenews%2Farticle%2Fnew%2F20150520%2F613860%2F,靜宜大學囚砂池滿載　土石流恐衝進校園 | 即時新聞 | 20150520 | 蘋果日報,0
1645368438926792_649003921896587,picture perfect2 freshlight,,shared_story,2015-05-18T15:34:09+0000,link,,Jessie J - Flashlight (from Pitch Perfect 2),0
1645368438926792_644735302323449,,,added_photos,2015-05-06T12:38:10+0000,photo,https://www.facebook.com/photo.php?fbid=644735238990122&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_642794329184213,有些時候真的需要有一個人去聽你的傾訴謝謝你啊 朋友 謝謝你陪我聊了那麼久是啊! 是該從頭開始了!就算從前在如何的差 在糟糕是該在一次的向上爬了give one chance to myself again~管他別人怎麼想 我就是我 是時候在勇敢一次了,,added_photos,2015-04-30T16:30:30+0000,photo,https://www.facebook.com/photo.php?fbid=642794125850900&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_640389602758019,有些歌  總是會引起共鳴,,shared_story,2015-04-26T16:12:14+0000,link,,江惠&阿杜-夢中的情話-KTV,0
1645368438926792_639576186172694,現在只希望明天考微積分和計概時旁邊的人有唸書了…………啊~多麼痛的領悟！！,,added_photos,2015-04-24T16:27:41+0000,photo,https://www.facebook.com/photo.php?fbid=639576172839362&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_638685226261790,我一定要成為(五及郎)!!!,,shared_story,2015-04-22T15:57:44+0000,link,http://www.bomb01.com/article/9698/%E9%80%99%E5%80%8B%E7%94%B7%E7%94%9F%E5%9C%A8%E8%A1%97%E9%A0%AD%E5%92%8C%E5%A5%B3%E5%AD%A9%E6%90%AD%E8%A8%95%E8%A2%AB%E6%8B%92%EF%BC%8C45%E9%90%98%E5%BE%8C%E4%BB%96%E9%85%8D%E4%B8%8A%E8%B1%AA%E8%BB%8A%E5%92%8C%E4%BF%9D%E9%8F%A2%E5%87%BA%E5%A0%B4%E2%80%A6%E5%A5%B3%E5%AD%A9%E7%9A%84%E6%85%8B%E5%BA%A6%E8%BD%89%E8%AE%8A%E8%AA%87%E5%BC%B5%E5%88%B0%E4%BD%A0%E4%B8%8D%E7%9B%B8%E4%BF%A1%EF%BC%81,這個男生在街頭和女孩搭訕被拒，45鐘後他配上豪車和保鏢出場…女孩的態度轉變誇張到你不相信！,0
1645368438926792_636212929842353,,,shared_story,2015-04-17T05:02:34+0000,link,http://www.buzzhand.com/post_501640.html,原本以為要被「活活吃掉」的攝影師 卻意外拍下得獎照片...不要再殘殺這些動物了！,1
1645368438926792_634572990006347,,,,2015-04-13T17:06:39+0000,status,,,0
1645368438926792_632709690192677,這是一個跟著學長姐做的步驟~突然感覺自己像是小學生~拍謝啦! 學長姐 我智商真的不高......原來Android 真的不簡單,,added_photos,2015-04-09T11:34:59+0000,photo,https://www.facebook.com/photo.php?fbid=632709073526072&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_630909410372705,大推~~  只看第一集就決定跟了!,,shared_story,2015-04-05T15:08:04+0000,link,http://chi.gogoblog.tw/blogview.php?blogid=2363,【韓劇 看見味道的少女】看見味道的少女劇情＆人物介紹～朴有天、申世景,0
1645368438926792_630792210384425,,,added_photos,2015-04-05T08:48:46+0000,photo,https://www.facebook.com/photo.php?fbid=630792197051093&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_628720747258238,這大概就是要我尖叫吧!,,mobile_status_update,2015-03-31T15:11:13+0000,photo,https://www.facebook.com/btobtaiwan/photos/a.179410105509435/728906223893151/?type=3,BTOB Taiwan,0
1645368438926792_620216984775281,,,added_photos,2015-03-15T09:29:05+0000,photo,https://www.facebook.com/photo.php?fbid=620216964775283&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_620032464793733,怎麼說呢! 這是一種感覺~一種叫做長大的感覺趁著假日跑去參加護理之家的志工活動一開始以為應該很簡單~反正就是服務老人而以隨便都可以做得很好但到現場之後才發現不是那麼回事!學長姐叫我舞獅但我卻一直撞到隊友叫我摺紙鶴我卻連一隻都沒摺出來叫我自嗨逗老人家開心我更是嗨不起來......真的很感謝學長姐們可以對我那麼有耐心可以一次一次地幫我差屁股不過幸好在最終有個好的ending!下次我一定~一定~一定會做到最好!謝謝你們讓我的大一時光有了那麼有意義的經驗 真的謝謝你們 學長姐們!,,added_photos,2015-03-15T01:49:34+0000,photo,https://www.facebook.com/photo.php?fbid=620028398127473&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_614454935351486,剛剛在整理筆電資料夾時翻到了高三下拍得微電影從心看了一遍之後 有好笑 有幼稚 更多的是懷念!沒想到我第一次的求婚居然是跟一名男的~還好現在有多元成家!而且好像高中的我真的比現在帥多了!頗糟糕~,,added_photos,2015-03-04T14:23:18+0000,photo,https://www.facebook.com/photo.php?fbid=614452062018440&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_614055378724775,這爆炸性的消息！,,shared_story,2015-03-03T13:10:35+0000,link,http://kpopn.com/2015/03/02/263748/,Henry 確定出演我們結婚了,0
1645368438926792_610007152462931,感覺被新聞騙了……說是情侶間最浪漫的集散地更有告別單身的步道~於是大老遠的從臺中跑來花了一小時的感想卻是……假花都比真花漂亮,,added_photos,2015-02-22T08:56:05+0000,photo,https://www.facebook.com/photo.php?fbid=610004315796548&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_609048609225452,大年初二也是要來朝盛一下的！,,added_photos,2015-02-20T10:16:10+0000,photo,https://www.facebook.com/photo.php?fbid=609048375892142&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_601888353274811,,,added_photos,2015-02-06T09:26:38+0000,photo,https://www.facebook.com/photo.php?fbid=601888236608156&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_601131136683866,?打狗遊part1~背包客的初嘗試！從早上的旗津吃吃喝喝到沙灘的跳拍再到熱血的旗後砲台的熱血衝刺！晚上高雄市立圖書館的假文青！寒假中最快樂的就是跟死黨們來一次自由旅行吧！喔！  還有傳說中的丹丹漢堡真的不賴！三小時的凱旋夜市大吃大喝發洩！展現完美的套圈圈技巧（小熊吊飾一個～總之畫上了第一天完美的ending!準備好了！ 第二天要來個腳趾都發燙！,,added_photos,2015-02-04T14:50:52+0000,photo,https://www.facebook.com/photo.php?fbid=601125106684469&set=a.161326523997665&type=3,李嘉信貼文的相片,0
1645368438926792_594882353975411,最後一科數學熬夜到三點的瘋狂~又7：30早起跑到自修室得來的結論就是希望下午考試時附近的同學都有在認真上課…………,,added_photos,2015-01-21T00:52:38+0000,photo,https://www.facebook.com/photo.php?fbid=594882340642079&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_592384954225151,我： 你們要幹嘛？室友：廢話！玩九宮格啊！我：怎麼玩？室友2號：投錢幣 先連成一條線的就贏！我： ………………期末大家都發病？？？,,added_photos,2015-01-15T12:12:58+0000,photo,https://www.facebook.com/photo.php?fbid=592384880891825&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_578025982327715,好兄弟真的就像是海綿一樣!儘管我再如何耍腦依然陪我~生氣時找他發發氣!難過時煩煩他!開心時又要他聽我分享!像海綿的任打任怨 一段時間後又是全新的!!又要從新的接受一次揉捏~~誰說警專跟大學隔了幾千公里的!在我看來只有一釐米的距離!欸! 約好了 以後要繼續瘋 哈哈哈,,added_photos,2014-12-20T13:18:08+0000,photo,https://www.facebook.com/photo.php?fbid=578021148994865&set=a.161326523997665&type=3,李嘉信貼文的相片,0
1645368438926792_576252645838382,就是要冬眠……,,added_photos,2014-12-16T09:09:29+0000,photo,https://www.facebook.com/photo.php?fbid=576252625838384&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_571879769609003,,,added_photos,2014-12-07T01:36:23+0000,photo,https://www.facebook.com/photo.php?fbid=571879756275671&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_570556793074634,別懷疑！ 真的別懷疑！現場版的（曾沛慈）  ！！一個人想著一個人！這初戀的感覺~真好~,,added_photos,2014-12-04T11:32:28+0000,photo,https://www.facebook.com/photo.php?fbid=570556439741336&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_569381646525482,各種帥~,,added_photos,2014-12-01T15:27:29+0000,photo,https://www.facebook.com/photo.php?fbid=569381583192155&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_568917566571890,聽了那麼多愛情故事看了那麼多愛情故事前一刻才知道（真正的愛情最感人了！）不行了！感性文真的不是我的強項~但德古拉真的讓我想哭啦！,,added_photos,2014-11-30T15:30:08+0000,photo,https://www.facebook.com/photo.php?fbid=568917539905226&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_568164363313877,,,shared_story,2014-11-29T01:32:25+0000,link,http://www.anythinks.com/viewthread.php?tid=233565,神隱少女結局有後續！萬千網友被結局感動了...,0
1645368438926792_566213933508920,,,added_photos,2014-11-24T15:06:37+0000,photo,https://www.facebook.com/photo.php?fbid=566213873508926&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_564861546977492,在期中考周後回到家 看到這....真的只剩感動了!新的床單組 超級整齊的棉被~雖然沒有明說 但爸媽  真的太愛你們了啦!!,,added_photos,2014-11-21T13:14:08+0000,photo,https://www.facebook.com/photo.php?fbid=564860403644273&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_562748150522165,,,added_photos,2014-11-16T23:05:52+0000,photo,https://www.facebook.com/photo.php?fbid=562748117188835&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_562496867213960,幼稚園  老師說 小朋友 跟著我念小學     媽媽說 跟著我一起讀~國中     班導說 你們這群豬 還不念書!大學     室友說 什麼?明天期中考??現在才發現 高中 大家傻傻的ㄧ起準備段考是最快樂的......,,mobile_status_update,2014-11-16T13:51:29+0000,status,,,0
1645368438926792_561270190669961,怎麼回事?! 大家都在分享期中考後的各種小確幸~本人我卻還在瘋狂微分.........,,mobile_status_update,2014-11-14T14:25:52+0000,status,,,0
1645368438926792_558800210916959,每天洗完這些後~才會發自內心的想要打電話回家跟媽媽說……(媽~~其實我很愛妳der!),,added_photos,2014-11-08T12:53:39+0000,photo,https://www.facebook.com/photo.php?fbid=558800197583627&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_556900737773573,別誤會！ 這不是太認真……只是平常太混了！趁室友睡著時 來個深夜k書的小確幸！,,added_photos,2014-11-03T16:40:00+0000,photo,https://www.facebook.com/photo.php?fbid=556900714440242&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_556452407818406,好無聊 好無聊 真的好無聊 真的真的好無聊,,mobile_status_update,2014-11-02T15:01:19+0000,status,,,0
1645368438926792_553635344766779,最完美的ending宿營第一天 從生疏的互動到大家手勾手的夜遊（我真的不怕鬼……）營火晚會臉紅心跳的牽手舞 讓小隊員快速的互相熟悉第二天 大家一起完成的RPG 一起被潑水的革命情感 從不認識到互相嘴炮的過程 那該鹹不鹹 該甜不甜的晚炊 都是一筆筆的珍貴回憶第三天的水球戰更是個happy ending!! 真的有太多太多的感覺了…………小隊輔~謝謝你們 為了幫大家賺金幣 被潑牙膏水 被倒明星花露水…… 那麼的犧牲。我想……我可以大喊靜宜  英 資 資12小  ！我愛你們！！,,added_photos,2014-10-26T21:56:42+0000,photo,https://www.facebook.com/photo.php?fbid=553635318100115&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_551720998291547,,,added_photos,2014-10-22T07:06:23+0000,photo,https://www.facebook.com/photo.php?fbid=551720998291547&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_551694271627553,逢甲男神！！新世代 吳尊！！！,,added_photos,2014-10-22T05:16:28+0000,photo,https://www.facebook.com/photo.php?fbid=551694254960888&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_549137111883269,太~太感動啦！ 人生第一次聽演講沒睡著！！第一次鼓起勇氣提出問題！！第一次可以盡情的釋放自己！！沒錯！！ 是她~就是她讓我的特質無界限的散發CC姐~ 謝昕璇！！世界最棒工作的臺灣代言人！！才知道自己還只是個小孩！強烈的想要出國去看看！！我可以大聲說出~~[沒錯！！我已經做好準備了！為自己努力一次！！！],,added_photos,2014-10-16T09:30:47+0000,photo,https://www.facebook.com/photo.php?fbid=549137055216608&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_543108439152803,假日與家人的旅遊！！增進感情的最佳選擇！沒有空隙的祖孫感情！！這才是讓我能夠每周從臺中跑回嘉義的動力啊！哈哈,,added_photos,2014-10-04T04:01:20+0000,photo,https://www.facebook.com/photo.php?fbid=543108322486148&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_542236759239971,,,added_photos,2014-10-02T04:27:27+0000,photo,https://www.facebook.com/photo.php?fbid=542236732573307&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_541594742637506,Jessica 加油!,,mobile_status_update,2014-09-30T14:44:41+0000,status,,,0
1645368438926792_538137062983274,到~底~有~誰~要~一~起~去~super junior的六巡啊！！！！！！！！,,mobile_status_update,2014-09-22T06:59:18+0000,status,,,0
1645368438926792_535750546555259,偷偷的 偷偷地~~~就這樣到逢甲夜市啦！ 逢甲的朋友們！！我來了~！~！~！,,added_photos,2014-09-16T11:27:32+0000,photo,https://www.facebook.com/photo.php?fbid=535750526555261&set=a.180030608793923&type=3,,0
1645368438926792_534937189969928,這全新的體驗 ~從高中成長的感覺我是大學生啦！,,added_photos,2014-09-14T10:34:43+0000,photo,https://www.facebook.com/photo.php?fbid=534937179969929&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_534411926689121,初體驗~~享受高空的快感,,added_photos,2014-09-13T03:57:26+0000,photo,https://www.facebook.com/photo.php?fbid=534411926689121&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_531756440288003,,,added_photos,2014-09-08T10:21:53+0000,photo,https://www.facebook.com/photo.php?fbid=531756413621339&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_531731246957189,宮原眼科 來臺中如果沒來這……呵呵~~~,,added_photos,2014-09-08T08:37:32+0000,photo,https://www.facebook.com/photo.php?fbid=531731223623858&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_531708146959499,這風靡已久的~~終於成功拜訪了！,,mobile_status_update,2014-09-08T06:53:58+0000,status,,,0
1645368438926792_530668293730151,第一次喝紅酒的感覺就是………………醉,,added_photos,2014-09-06T06:13:55+0000,photo,https://www.facebook.com/photo.php?fbid=530668277063486&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_529811167149197,,,added_photos,2014-09-05T04:43:49+0000,photo,https://www.facebook.com/photo.php?fbid=529811147149199&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_519156648214649,,,added_photos,2014-08-16T10:12:04+0000,photo,https://www.facebook.com/photo.php?fbid=519156604881320&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_519139041549743,聽說鹿港最有名的烤魷魚！！…………足足等了20分了！才勉強看到店…………,,added_photos,2014-08-16T08:53:59+0000,photo,https://www.facebook.com/photo.php?fbid=519139031549744&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_505724839557830,喂喂喂！！知道什麼是澎湖在地人嗎？哈哈哈  夜釣小管,,added_photos,2014-07-17T13:05:52+0000,photo,https://www.facebook.com/photo.php?fbid=505724752891172&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_502688443194803,,,shared_story,2014-07-10T22:42:09+0000,photo,https://www.facebook.com/RunningManTW/photos/a.255323041225741/660037314087643/?type=3,Running Man 台灣總站,0
1645368438926792_502492653214382,異鄉人醫生終於到終點了！這是一種全新的體驗 沒有了對下星期的期待 卻懂了什麼叫做成長 總之 韓劇 就是愛你啦！,,mobile_status_update,2014-07-10T13:01:16+0000,status,,,0
1645368438926792_500205060109808,必須幫忙宣傳！！（雖然言語不通 但line是我們最好的結局）還有我最愛的敏浩 歐爸 哈哈,,shared_story,2014-07-05T14:13:52+0000,video,https://youtu.be/cpGwQwG4xZc,140509 李敏鎬微劇《一線鍾情》第1集,0
1645368438926792_498997316897249,在這情侶聖地……雖然不是女朋友陪伴但朋友間的閒談 也是可以不輸女生的~,,added_photos,2014-07-03T01:42:34+0000,photo,https://www.facebook.com/photo.php?fbid=498997286897252&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_498992636897717,指考完的悠閒時刻 莫過於射日塔一杯藍莓果茶吧！,,mobile_status_update,2014-07-03T01:27:56+0000,status,,,0
1645368438926792_489625744501073,http://youtu.be/ohd7dCUz22k 【馬上來參加「神魔奇幻巡禮」活動，參加就可獲得魔法石 5 粒！#神魔之塔「神魔奇幻巡禮」活動網址：http://www.tosgame.com/tos_disney】,,shared_story,2014-06-12T14:37:50+0000,video,https://youtu.be/ohd7dCUz22k,《神魔之塔》6.0 版本黑魔女梅菲瑟魅影幻陣隊伍實戰展示,0
1645368438926792_489625431167771,,,shared_story,2014-06-12T14:36:38+0000,photo,https://www.facebook.com/tos.zh/photos/a.402912706465921/660821134008409/?type=3,神魔之塔 Tower of Saviors,0
1645368438926792_488602314603416,我們在畢業當天爆炸！！怒衝奮起湖~~兩小時的路程完全的考驗,,added_photos,2014-06-10T09:21:24+0000,photo,https://www.facebook.com/photo.php?fbid=488602301270084&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_469753049821676,【一起參加『二消連擊疊疊猜』活動，參加就送魔法石 5 粒,,shared_story,2014-04-29T12:23:48+0000,photo,https://www.facebook.com/tos.zh/photos/a.402912706465921/639131982843991/?type=3,神魔之塔 Tower of Saviors,0
1645368438926792_469752609821720,,,shared_story,2014-04-29T12:21:39+0000,photo,https://www.facebook.com/tos.zh/photos/a.402912706465921/639131982843991/?type=3,神魔之塔 Tower of Saviors,0
